Mandatory Distance2,33,,,,,1101,1980,1980,
Positioning Distance,33,,,,,734,1320,1320,
Positioning Distance2,33,,,,,1468,2640,2640,
Curve Pt X,33,,,,,,,,
Curve Pt Y,33,,,,,,,,
Curve Pt Z,33,,,,,,,,
Link Is Hidden,33,,,,,false,false,false,
Street Name Is Hidden,33,,,,,false,false,false,
Up ID,34,,,,,37,33,36,38
Lanes,34,,,,,4,6,6,4
Name,34,,,,,Reems Rd,Grand Ave,Grand Ave,Meeker Blvd
Distance,34,,,,,363,1440,6910,590
Speed,34,,,,,35,45,45,35
Time,34,,,,,7.1,21.8,104.7,11.5
Grade,34,,,,,0,0,0,0
Median,34,,,,,24,24,24,24
Offset,34,,,,,0,0,0,0
TWLTL,34,,,,,0,0,0,0
Crosswalk Width,34,,,,,16,16,16,16
Mandatory Distance,34,,,,,583,583,583,583
Mandatory Distance2,34,,,,,1539,1980,1980,1539
Positioning Distance,34,,,,,1026,1320,1320,1026
Positioning Distance2,34,,,,,2052,2640,2640,2052
Curve Pt X,34,,,,,,,-379224,
Curve Pt Y,34,,,,,,,33055,
Curve Pt Z,34,,,,,,,0,
Link Is Hidden,34,,,,,false,false,false,false
Street Name Is Hidden,34,,,,,false,false,false,false
Up ID,35,,,,,,,,33
Lanes,35,,,,,,,,1
Name,35,,,,,,,,Parkview Pl
Distance,35,,,,,,,,375
Speed,35,,,,,,,,30
Time,35,,,,,,,,8.5
Grade,35,,,,,,,,0
Median,35,,,,,,,,12
Offset,35,,,,,,,,0
TWLTL,35,,,,,,,,1
Crosswalk Width,35,,,,,,,,16
Mandatory Distance,35,,,,,,,,200
Mandatory Distance2,35,,,,,,,,1320
Positioning Distance,35,,,,,,,,880
Positioning Distance2,35,,,,,,,,1760
Curve Pt X,35,,,,,,,,
Curve Pt Y,35,,,,,,,,
Curve Pt Z,35,,,,,,,,
Link Is Hidden,35,,,,,,,,false
Street Name Is Hidden,35,,,,,,,,false
Up ID,36,,,,,40,34,39,41
Lanes,36,,,,,4,6,6,3
Name,36,,,,,Sunrise Blvd,Grand Ave,Grand Ave,RH Johnson Blvd
Distance,36,,,,,640,6910,5039,378
Speed,36,,,,,35,45,55,35
Time,36,,,,,12.5,104.7,62.5,7.4
Grade,36,,,,,0,0,0,0
Median,36,,,,,12,24,24,12
Offset,36,,,,,0,0,0,0
TWLTL,36,,,,,0,0,0,0
Crosswalk Width,36,,,,,16,16,16,16
Mandatory Distance,36,,,,,583,583,583,583
Mandatory Distance2,36,,,,,1539,1980,2421,1539
Positioning Distance,36,,,,,1026,1320,1614,1026
Positioning Distance2,36,,,,,2052,2640,3228,2052
Curve Pt X,36,,,,,,-380938,,
Curve Pt Y,36,,,,,,34593,,
Curve Pt Z,36,,,,,,0,,
Link Is Hidden,36,,,,,false,false,false,false
Street Name Is Hidden,36,,,,,false,false,false,false
Up ID,37,,,,,,,,34
Lanes,37,,,,,,,,*3
Name,37,,,,,,,,Reems Rd
Distance,37,,,,,,,,363
Speed,37,,,,,,,,35
Time,37,,,,,,,,7.1
Grade,37,,,,,,,,0
Median,37,,,,,,,,12
Offset,37,,,,,,,,0
TWLTL,37,,,,,,,,0
Crosswalk Width,37,,,,,,,,16
Mandatory Distance,37,,,,,,,,200
Mandatory Distance2,37,,,,,,,,1539
Positioning Distance,37,,,,,,,,1026
Positioning Distance2,37,,,,,,,,2052
Curve Pt X,37,,,,,,,,
Curve Pt Y,37,,,,,,,,
Curve Pt Z,37,,,,,,,,
Link Is Hidden,37,,,,,,,,false
Street Name Is Hidden,37,,,,,,,,false
Up ID,38,,,,,34,,,
Lanes,38,,,,,*3,,,
Name,38,,,,,Meeker Blvd,,,
Distance,38,,,,,590,,,
Speed,38,,,,,30,,,
Time,38,,,,,13.4,,,
Grade,38,,,,,0,,,
Median,38,,,,,12,,,
Offset,38,,,,,0,,,
TWLTL,38,,,,,0,,,
Crosswalk Width,38,,,,,16,,,
Mandatory Distance,38,,,,,200,,,
Mandatory Distance2,38,,,,,1320,,,
Positioning Distance,38,,,,,880,,,
Positioning Distance2,38,,,,,1760,,,
Curve Pt X,38,,,,,,,,
Curve Pt Y,38,,,,,,,,
Curve Pt Z,38,,,,,,,,
Link Is Hidden,38,,,,,false,,,
Street Name Is Hidden,38,,,,,false,,,
Up ID,39,,,,,42,36,43,
Lanes,39,,,,,3,5,4,
Name,39,,,,,303 NB Ramps,Grand Ave,Grand Ave,
Distance,39,,,,,610,5039,1361,
Speed,39,,,,,45,55,55,
Time,39,,,,,9.2,62.5,16.9,
Grade,39,,,,,0,0,0,
Median,39,,,,,24,24,24,
Offset,39,,,,,0,0,0,
TWLTL,39,,,,,0,0,0,
Crosswalk Width,39,,,,,16,16,16,
Mandatory Distance,39,,,,,583,583,583,
Mandatory Distance2,39,,,,,1980,2421,2421,
Positioning Distance,39,,,,,1320,1614,1614,
Positioning Distance2,39,,,,,2640,3228,3228,
Curve Pt X,39,,,,,,,,
Curve Pt Y,39,,,,,,,,
Curve Pt Z,39,,,,,,,,
Link Is Hidden,39,,,,,false,false,false,
Street Name Is Hidden,39,,,,,false,false,false,
Up ID,40,,,,,,,,36
Lanes,40,,,,,,,,2
Name,40,,,,,,,,Sunrise Blvd
Distance,40,,,,,,,,640
Speed,40,,,,,,,,30
Time,40,,,,,,,,14.5
Grade,40,,,,,,,,0
Median,40,,,,,,,,12
Offset,40,,,,,,,,0
TWLTL,40,,,,,,,,0
Crosswalk Width,40,,,,,,,,16
Mandatory Distance,40,,,,,,,,200
Mandatory Distance2,40,,,,,,,,1320
Positioning Distance,40,,,,,,,,880
Positioning Distance2,40,,,,,,,,1760
Curve Pt X,40,,,,,,,,
Curve Pt Y,40,,,,,,,,
Curve Pt Z,40,,,,,,,,
Link Is Hidden,40,,,,,,,,false
Street Name Is Hidden,40,,,,,,,,false
Up ID,41,,,,,36,,,
Lanes,41,,,,,2,,,
Name,41,,,,,RH Johnson Blvd,,,
Distance,41,,,,,378,,,
Speed,41,,,,,35,,,
Time,41,,,,,7.4,,,
Grade,41,,,,,0,,,
Median,41,,,,,12,,,
Offset,41,,,,,0,,,
TWLTL,41,,,,,0,,,
Crosswalk Width,41,,,,,16,,,
Mandatory Distance,41,,,,,200,,,
Mandatory Distance2,41,,,,,1539,,,
Positioning Distance,41,,,,,1026,,,
Positioning Distance2,41,,,,,2052,,,
Curve Pt X,41,,,,,,,,
Curve Pt Y,41,,,,,,,,
Curve Pt Z,41,,,,,,,,
Link Is Hidden,41,,,,,false,,,
Street Name Is Hidden,41,,,,,false,,,
Up ID,42,,,,,,,,39
Lanes,42,,,,,,,,2
Name,42,,,,,,,,303 NB Ramps
Distance,42,,,,,,,,610
Speed,42,,,,,,,,30
Time,42,,,,,,,,13.9
Grade,42,,,,,,,,0
Median,42,,,,,,,,0
Offset,42,,,,,,,,0
TWLTL,42,,,,,,,,0
Crosswalk Width,42,,,,,,,,16
Mandatory Distance,42,,,,,,,,200
Mandatory Distance2,42,,,,,,,,1320
Positioning Distance,42,,,,,,,,880
Positioning Distance2,42,,,,,,,,1760
Curve Pt X,42,,,,,,,,
Curve Pt Y,42,,,,,,,,
Curve Pt Z,42,,,,,,,,
Link Is Hidden,42,,,,,,,,false
Street Name Is Hidden,42,,,,,,,,false
Up ID,43,,,,,45,39,44,
Lanes,43,,,,,3,5,4,
Name,43,,,,,303 SB Ramps,Grand Ave,Grand Ave,
Distance,43,,,,,666,1361,2677,
Speed,43,,,,,45,55,55,
Time,43,,,,,10.1,16.9,33.2,
Grade,43,,,,,0,0,0,
Median,43,,,,,24,24,24,
Offset,43,,,,,0,0,0,
TWLTL,43,,,,,0,0,0,
Crosswalk Width,43,,,,,16,16,16,
Mandatory Distance,43,,,,,583,583,583,
Mandatory Distance2,43,,,,,1980,2421,2421,
Positioning Distance,43,,,,,1320,1614,1614,
Positioning Distance2,43,,,,,2640,3228,3228,
Curve Pt X,43,,,,,,,,
Curve Pt Y,43,,,,,,,,
Curve Pt Z,43,,,,,,,,
Link Is Hidden,43,,,,,false,false,false,
Street Name Is Hidden,43,,,,,false,false,false,
Up ID,44,,,,,51,43,52,53
Lanes,44,,,,,2,4,3,4
Name,44,,,,,163rd Ave,Grand Ave,Grand Ave,163rd Ave
Distance,44,,,,,385,2677,809,601
Speed,44,,,,,30,55,55,45
Time,44,,,,,8.8,33.2,10.0,9.1
Grade,44,,,,,0,0,0,0
Median,44,,,,,24,12,12,24
Offset,44,,,,,0,0,0,0
TWLTL,44,,,,,0,0,0,0
Crosswalk Width,44,,,,,16,16,16,16
Mandatory Distance,44,,,,,708,708,708,708
Mandatory Distance2,44,,,,,1320,2421,2421,1980
Positioning Distance,44,,,,,880,1614,1614,1320
Positioning Distance2,44,,,,,1760,3228,3228,2640
Curve Pt X,44,,,,,,,,
Curve Pt Y,44,,,,,,,,
Curve Pt Z,44,,,,,,,,
Link Is Hidden,44,,,,,false,false,false,false
Street Name Is Hidden,44,,,,,false,false,false,false
Up ID,45,,,,,,,,43
Lanes,45,,,,,,,,2
Name,45,,,,,,,,303 SB Ramps
Distance,45,,,,,,,,666
Speed,45,,,,,,,,30
Time,45,,,,,,,,15.1
Grade,45,,,,,,,,0
Median,45,,,,,,,,0
Offset,45,,,,,,,,0
TWLTL,45,,,,,,,,0
Crosswalk Width,45,,,,,,,,16
Mandatory Distance,45,,,,,,,,200
Mandatory Distance2,45,,,,,,,,1320
Positioning Distance,45,,,,,,,,880
Positioning Distance2,45,,,,,,,,1760
Curve Pt X,45,,,,,,,,
Curve Pt Y,45,,,,,,,,
Curve Pt Z,45,,,,,,,,
Link Is Hidden,45,,,,,,,,false
Street Name Is Hidden,45,,,,,,,,false
Up ID,46,,,,,47,21,28,
Lanes,46,,,,,3,4,4,
Name,46,,,,,West-Mec Ave,Grand Ave,Grand Ave,
Distance,46,,,,,276,906,1161,
Speed,46,,,,,25,45,45,
Time,46,,,,,7.5,13.7,17.6,
Grade,46,,,,,0,0,0,
Median,46,,,,,24,24,24,
Offset,46,,,,,0,0,0,
TWLTL,46,,,,,0,0,0,
Crosswalk Width,46,,,,,16,16,16,
Mandatory Distance,46,,,,,583,583,583,
Mandatory Distance2,46,,,,,1101,1980,1980,
Positioning Distance,46,,,,,734,1320,1320,
Positioning Distance2,46,,,,,1468,2640,2640,
Curve Pt X,46,,,,,,,,
Curve Pt Y,46,,,,,,,,
Curve Pt Z,46,,,,,,,,
Link Is Hidden,46,,,,,false,false,false,
Street Name Is Hidden,46,,,,,false,false,false,
Up ID,47,,,,,,,,46
Lanes,47,,,,,,,,*2
Name,47,,,,,,,,West-Mec Ave
Distance,47,,,,,,,,276
Speed,47,,,,,,,,30
Time,47,,,,,,,,6.3
Grade,47,,,,,,,,0
Median,47,,,,,,,,0
Offset,47,,,,,,,,0
TWLTL,47,,,,,,,,0
Crosswalk Width,47,,,,,,,,16
Mandatory Distance,47,,,,,,,,200
Mandatory Distance2,47,,,,,,,,1320
Positioning Distance,47,,,,,,,,880
Positioning Distance2,47,,,,,,,,1760
Curve Pt X,47,,,,,,,,
Curve Pt Y,47,,,,,,,,
Curve Pt Z,47,,,,,,,,
Link Is Hidden,47,,,,,,,,false
Street Name Is Hidden,47,,,,,,,,false
Up ID,48,,25,,,,,,
Lanes,48,,1,,,,,,
Name,48,,113th Ave,,,,,,
Distance,48,,656,,,,,,
Speed,48,,30,,,,,,
Time,48,,14.9,,,,,,
Grade,48,,0,,,,,,
Median,48,,0,,,,,,
Offset,48,,0,,,,,,
TWLTL,48,,0,,,,,,
Crosswalk Width,48,,16,,,,,,
Mandatory Distance,48,,200,,,,,,
Mandatory Distance2,48,,1320,,,,,,
Positioning Distance,48,,880,,,,,,
Positioning Distance2,48,,1760,,,,,,
Curve Pt X,48,,,,,,,,
Curve Pt Y,48,,,,,,,,
Curve Pt Z,48,,,,,,,,
Link Is Hidden,48,,false,,,,,,
Street Name Is Hidden,48,,false,,,,,,
Up ID,49,,,,,50,13,17,
Lanes,49,,,,,2,4,3,
Name,49,,,,,Primrose St,Grand Ave,Grand Ave,
Distance,49,,,,,299,2934,4063,
Speed,49,,,,,30,45,45,
Time,49,,,,,6.8,44.5,61.6,
Grade,49,,,,,0,0,0,
Median,49,,,,,12,24,24,
Offset,49,,,,,0,0,0,
TWLTL,49,,,,,0,0,0,
Crosswalk Width,49,,,,,16,16,16,
Mandatory Distance,49,,,,,583,583,583,
Mandatory Distance2,49,,,,,1320,1980,1980,
Positioning Distance,49,,,,,880,1320,1320,
Positioning Distance2,49,,,,,1760,2640,2640,
Curve Pt X,49,,,,,-361676,,,
Curve Pt Y,49,,,,,16455,,,
Curve Pt Z,49,,,,,0,,,
Link Is Hidden,49,,,,,false,false,false,
Street Name Is Hidden,49,,,,,false,false,false,
Up ID,50,,,,,,,,49
Lanes,50,,,,,,,,1
Name,50,,,,,,,,Primrose St
Distance,50,,,,,,,,299
Speed,50,,,,,,,,30
Time,50,,,,,,,,6.8
Grade,50,,,,,,,,0
Median,50,,,,,,,,12
Offset,50,,,,,,,,0
TWLTL,50,,,,,,,,0
Crosswalk Width,50,,,,,,,,16
Mandatory Distance,50,,,,,,,,200
Mandatory Distance2,50,,,,,,,,1320
Positioning Distance,50,,,,,,,,880
Positioning Distance2,50,,,,,,,,1760
Curve Pt X,50,,,,,,,,-361742
Curve Pt Y,50,,,,,,,,16380
Curve Pt Z,50,,,,,,,,0
Link Is Hidden,50,,,,,,,,false
Street Name Is Hidden,50,,,,,,,,false
Up ID,51,,,,,,,,44
Lanes,51,,,,,,,,1
Name,51,,,,,,,,163rd Ave
Distance,51,,,,,,,,385
Speed,51,,,,,,,,30
Time,51,,,,,,,,8.8
Grade,51,,,,,,,,0
Median,51,,,,,,,,12
Offset,51,,,,,,,,0
TWLTL,51,,,,,,,,0
Crosswalk Width,51,,,,,,,,16
Mandatory Distance,51,,,,,,,,200
Mandatory Distance2,51,,,,,,,,1320
Positioning Distance,51,,,,,,,,880
Positioning Distance2,51,,,,,,,,1760
Curve Pt X,51,,,,,,,,
Curve Pt Y,51,,,,,,,,
Curve Pt Z,51,,,,,,,,
Link Is Hidden,51,,,,,,,,false
Street Name Is Hidden,51,,,,,,,,false
Up ID,52,,,,,,44,,
Lanes,52,,,,,,2,,
Name,52,,,,,,Grand Ave,,
Distance,52,,,,,,809,,
Speed,52,,,,,,30,,
Time,52,,,,,,18.4,,
Grade,52,,,,,,0,,
Median,52,,,,,,12,,
Offset,52,,,,,,0,,
TWLTL,52,,,,,,0,,
Crosswalk Width,52,,,,,,16,,
Mandatory Distance,52,,,,,,200,,
Mandatory Distance2,52,,,,,,1320,,
Positioning Distance,52,,,,,,880,,
Positioning Distance2,52,,,,,,1760,,
Curve Pt X,52,,,,,,,,
Curve Pt Y,52,,,,,,,,
Curve Pt Z,52,,,,,,,,
Link Is Hidden,52,,,,,,false,,
Street Name Is Hidden,52,,,,,,false,,
Up ID,53,,,,,44,,,
Lanes,53,,,,,*2,,,
Name,53,,,,,163rd Ave,,,
Distance,53,,,,,601,,,
Speed,53,,,,,30,,,
Time,53,,,,,13.7,,,
Grade,53,,,,,0,,,
Median,53,,,,,12,,,
Offset,53,,,,,0,,,
TWLTL,53,,,,,0,,,
Crosswalk Width,53,,,,,16,,,
Mandatory Distance,53,,,,,200,,,
Mandatory Distance2,53,,,,,1320,,,
Positioning Distance,53,,,,,880,,,
Positioning Distance2,53,,,,,1760,,,
Curve Pt X,53,,,,,,,,
Curve Pt Y,53,,,,,,,,
Curve Pt Z,53,,,,,,,,
Link Is Hidden,53,,,,,false,,,
Street Name Is Hidden,53,,,,,false,,,

[Lanes]
Lane Group Data
RECORDNAME,INTID,NBL,NBT,NBR,SBL,SBT,SBR,EBL2,EBL,EBT,EBR,WBL,WBT,WBR,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,SWR2,PED,HOLD
Up Node,1,5,5,5,3,3,3,,9,9,9,2,2,2,,,,,,,,,,,,,,,
Dest Node,1,9,3,2,2,5,9,,3,2,5,5,9,3,,,,,,,,,,,,,,,
Lanes,1,1,2,1,1,2,1,,1,3,0,1,3,0,,,,,,,,,,,,,,,
Shared,1,0,0,,0,0,,,0,2,,0,2,,,,,,,,,,,,,,,,
Width,1,12,12,12,12,12,12,,12,12,12,12,12,12,,,,,,,,,,,,,,,
Storage,1,140,,140,150,,150,,410,,,395,,,,,,,,,,,,,,,,,
Taper,1,90,,90,100,,100,,95,,,80,,,,,,,,,,,,,,,,,
StLanes,1,1,,1,1,,1,,1,,,1,,,,,,,,,,,,,,,,,
Grade,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,1,,40,,,40,,,,45,,,45,,,,,,,,,,,,,,,,
Phase1,1,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
PermPhase1,1,,,8,,,4,,,,,,,,,,,,,,,,,,,,,,
LostTime,1,6.8,6.6,6.6,6.8,6.6,6.6,,7,6.8,4,7,6.8,4,,,,,,,,,,,,,,,
Lost Time Adjust,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
IdealFlow,1,1900,1900,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,1,1770,3539,1583,1770,3539,1583,,1770,5065,0,1770,4999,0,,,,,,,,,,,,,,,
SatFlowPerm,1,1770,3539,1583,1770,3539,1583,,1770,5065,0,1770,4999,0,,,,,,,,,,,,,,,
Allow RTOR,1,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,1,0,0,192,0,0,192,,0,4,0,0,17,0,,,,,,,,,,,,,,,
Volume,1,39,236,61,94,128,71,,201,1490,41,17,1326,166,,,,,,,,,,,,,,,
Peds,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Bicycles,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
PHF,1,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,1,100,100,100,100,100,100,,100,100,100,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,1,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,,,,,,,
BusStops,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Midblock,1,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Distance,1,,526,,,579,,,,2966,,,739,,,,,,,,,,,,,,,,
TravelTime,1,,9.0,,,9.9,,,,44.9,,,11.2,,,,,,,,,,,,,,,,
Right Channeled,1,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,
Alignment,1,0,0,1,0,0,1,,0,0,1,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,1,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,1,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,1,15,60,9,15,60,9,,15,60,9,15,60,9,,,,,,,,,,,,,,,
FirstDetect,1,20,100,20,20,100,20,,20,100,,20,100,,,,,,,,,,,,,,,,
LastDetect,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,1,3,8,8,7,4,4,,1,6,,5,2,,,,,,,,,,,,,,,,
DetectPhase2,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,1,1,2,1,1,2,1,,1,2,,1,2,,,,,,,,,,,,,,,,
DetectPos1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectSize1,1,20,6,20,20,6,20,,20,6,,20,6,,,,,,,,,,,,,,,,
DetectType1,1,3,3,3,3,3,3,,3,3,,3,3,,,,,,,,,,,,,,,,
DetectExtend1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectQueue1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectDelay1,1,0,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPos2,1,,94,,,94,,,,94,,,94,,,,,,,,,,,,,,,,
DetectSize2,1,,6,,,6,,,,6,,,6,,,,,,,,,,,,,,,,
DetectType2,1,,3,,,3,,,,3,,,3,,,,,,,,,,,,,,,,
DetectExtend2,1,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Exit Lanes,1,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
CBD,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,1,42,257,66,102,139,77,,218,1665,0,18,1621,0,,,,,,,,,,,,,,,
Up Node,7,10,10,10,8,8,8,,11,11,11,9,9,9,,,,,,,,,,,,,,,
Dest Node,7,11,8,9,9,10,11,,8,9,10,10,11,8,,,,,,,,,,,,,,,
Lanes,7,1,2,1,1,2,0,,1,3,0,1,3,0,,,,,,,,,,,,,,,
Shared,7,0,0,,0,2,,,0,2,,0,2,,,,,,,,,,,,,,,,
Width,7,12,12,12,12,12,12,,12,12,12,12,12,12,,,,,,,,,,,,,,,
Storage,7,75,,165,120,,,,310,,,310,,,,,,,,,,,,,,,,,
Taper,7,55,,50,90,,,,90,,,85,,,,,,,,,,,,,,,,,
StLanes,7,1,,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,
Grade,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,7,,30,,,30,,,,45,,,45,,,,,,,,,,,,,,,,
Phase1,7,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
PermPhase1,7,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
LostTime,7,7.7,7,7,7.7,6.6,4,,6.8,7.1,4,7.1,7,4,,,,,,,,,,,,,,,
Lost Time Adjust,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
IdealFlow,7,1900,1900,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,7,1770,3539,1583,1770,3295,0,,1770,5080,0,1770,5029,0,,,,,,,,,,,,,,,
SatFlowPerm,7,1770,3539,1583,1770,3295,0,,1770,5080,0,1770,5029,0,,,,,,,,,,,,,,,
Allow RTOR,7,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,7,0,0,200,0,92,0,,0,1,0,0,9,0,,,,,,,,,,,,,,,
Volume,7,57,153,39,50,100,85,,173,1715,15,37,1132,87,,,,,,,,,,,,,,,
Peds,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Bicycles,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
PHF,7,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,7,100,100,100,100,100,100,,100,100,100,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,7,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,,,,,,,
BusStops,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Midblock,7,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
Distance,7,,512,,,667,,,,2820,,,2784,,,,,,,,,,,,,,,,
TravelTime,7,,11.6,,,15.2,,,,42.7,,,42.2,,,,,,,,,,,,,,,,
Right Channeled,7,,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,
Alignment,7,0,0,1,0,0,1,,0,0,1,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,7,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,7,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,7,15,60,9,15,60,9,,15,60,9,15,60,9,,,,,,,,,,,,,,,
FirstDetect,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
LastDetect,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,7,3,8,8,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
DetectPhase2,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,7,0,0,0,0,0,,,0,0,,0,0,,,,,,,,,,,,,,,,
Exit Lanes,7,,0,,,0,,,,0,,,0,,,,,,,,,,,,,,,,
CBD,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,7,62,166,42,54,201,0,,188,1880,0,40,1325,0,,,,,,,,,,,,,,,
Up Node,9,6,6,6,4,4,4,,7,7,7,1,1,1,,,,,,,,,,,,,,,
Dest Node,9,7,4,1,1,6,7,,4,1,6,6,7,4,,,,,,,,,,,,,,,
Lanes,9,1,1,1,1,1,1,,1,3,0,1,3,0,,,,,,,,,,,,,,,
Shared,9,0,0,,0,0,,,0,2,,0,2,,,,,,,,,,,,,,,,
Width,9,12,12,12,12,12,12,,12,12,12,12,12,12,,,,,,,,,,,,,,,
Storage,9,90,,,130,,130,,410,,,400,,,,,,,,,,,,,,,,,
Taper,9,290,,,85,,85,,85,,,95,,,,,,,,,,,,,,,,,
StLanes,9,1,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,
Grade,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,9,,35,,,30,,,,45,,,45,,,,,,,,,,,,,,,,
Phase1,9,3,8,,7,4,,,1,6,,5,2,,,,,,,,,,,,,,,,
PermPhase1,9,,,8,,,4,,,,,,,,,,,,,,,,,,,,,,
LostTime,9,6.9,7,7,6.9,6.8,6.8,,6.7,6.8,4,6.7,6.4,4,,,,,,,,,,,,,,,
Lost Time Adjust,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
IdealFlow,9,1900,1900,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,9,1770,1863,1583,1770,1863,1583,,1770,5075,0,1770,4994,0,,,,,,,,,,,,,,,
SatFlowPerm,9,1770,1863,1583,1770,1863,1583,,1770,5075,0,1770,4994,0,,,,,,,,,,,,,,,
Allow RTOR,9,1,1,1,1,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,9,0,0,188,0,0,188,,0,2,0,0,19,0,,,,,,,,,,,,,,,
Volume,9,32,100,25,63,74,53,,115,1661,22,18,1198,159,,,,,,,,,,,,,,,
Peds,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
Bicycles,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
PHF,9,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,9,100,100,100,100,100,100,,100,100,100,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,9,2,2,2,2,2,2,,2,2,2,2,2,2,,,,,,,,,,,,,,,
BusStops,9,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,
