[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,0.5
Walk,5.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.10
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,09/13/2011

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
1,0,93545,-61878,0,,,,,,
2,0,89290,-57617,0,,,,,,
3,0,87004,-55281,0,,,,,,
4,0,83193,-51392,0,,,,,,
5,0,82339,-50510,0,,,,,,
6,0,77833,-46274,0,,,,,,
7,0,73946,-42309,0,,,,,,
8,0,72815,-41148,0,,,,,,
9,0,72422,-40744,0,,,,,,
10,0,71413,-39751,0,,,,,,
11,0,67344,-36917,0,,,,,,
12,0,65902,-36444,0,,,,,,
13,0,65607,-36340,0,,,,,,
21,1,96223,-64530,0,,,,,,
38,1,83189,-50450,0,,,,,,
39,1,83195,-52103,0,,,,,,
40,1,82892,-50165,0,,,,,,
41,2,79318,-47411,0,,,,,,
44,1,77233,-46264,0,,,,,,
45,1,78631,-46264,0,,,,,,
46,1,77831,-46939,0,,,,,,
47,1,77831,-45777,0,,,,,,
49,1,73465,-42788,0,,,,,,
50,1,74372,-41858,0,,,,,,
51,1,72462,-41471,0,,,,,,
52,1,73162,-40829,0,,,,,,
54,1,71059,-40110,0,,,,,,
55,1,71873,-41214,0,,,,,,
56,1,72948,-40264,0,,,,,,
57,1,67332,-36151,0,,,,,,
60,1,67327,-38661,0,,,,,,
63,1,65477,-37884,0,,,,,,
64,1,65497,-37870,0,,,,,,
82,1,92220,-61894,0,,,,,,
Enter Blocked,2,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
HeadwayFact,2,1.00,,,1.00,1.00,,1.00,,1.00,1.00,,,,,,,,,1.00,,1.00,,1.00,,,,,,,,,,,,,
Turning Speed,2,9,,,60,9,,9,,15,60,,,,,,,,,9,,15,,9,,,,,,,,,,,,,
FirstDetect,2,20,,,100,20,,20,,20,100,,,,,,,,,,,20,,20,,,,,,,,,,,,,
LastDetect,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPhase1,2,1,,,6,6,,5,,5,2,,,,,,,,,,,4,,4,,,,,,,,,,,,,
DetectPhase2,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPhase3,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPhase4,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
SwitchPhase,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
numDetects,2,1,,,2,1,,1,,1,2,,,,,,,,,,,1,,1,,,,,,,,,,,,,
DetectPos1,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectSize1,2,20,,,6,20,,20,,20,6,,,,,,,,,,,20,,20,,,,,,,,,,,,,
DetectType1,2,3,,,3,3,,3,,3,3,,,,,,,,,,,3,,3,,,,,,,,,,,,,
DetectExtend1,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectQueue1,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectDelay1,2,0,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPos2,2,,,,94,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,
DetectSize2,2,,,,6,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
DetectType2,2,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
DetectExtend2,2,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Exit Lanes,2,,,,0,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,
CBD,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,2,9,,,913,72,,0,,139,3347,,,,,,,,,0,,238,,15,,,,,,,,,,,,,
Up Node,3,2,,2,2,2,,4,,4,4,4,,99,,99,99,99,,102,,102,102,102,,,,,,,,,,,,,
Dest Node,3,2,,99,4,102,,4,,102,2,99,,99,,4,102,2,,102,,2,99,4,,,,,,,,,,,,,
Lanes,3,0,,1,3,1,,0,,2,3,0,,0,,1,1,0,,0,,1,1,1,,,,,,,,,,,,,
Shared,3,,,1,0,,,,,1,2,,,,,0,2,,,,,0,0,,,,,,,,,,,,,,
Width,3,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,12,,12,12,12,,,,,,,,,,,,,
Storage,3,,,260,,220,,,,290,,,,,,75,,,,,,110,,370,,,,,,,,,,,,,
Taper,3,,,60,,70,,,,85,,,,,,25,,,,,,25,,50,,,,,,,,,,,,,
StLanes,3,,,1,,1,,,,2,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,
Grade,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,3,,,,34,,,,,,36,,,,,,25,,,,,,25,,,,,,,,,,,,,,
Phase1,3,1,,1,6,,,5,,5,2,,,,,7,4,,,,,3,8,,,,,,,,,,,,,,
PermPhase1,3,,,,,6,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,
LostTime,3,8,,8,6.5,6.5,,9.3,,9.3,6.8,4,,4,,7.5,9.8,4,,4,,6.7,8.5,8.5,,,,,,,,,,,,,
Lost Time Adjust,3,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
IdealFlow,3,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,1900,,1900,1900,1900,,,,,,,,,,,,,
SatFlow,3,0,,1770,5085,1583,,0,,3433,5085,0,,0,,1770,1708,0,,0,,1770,1863,1583,,,,,,,,,,,,,
SatFlowPerm,3,0,,1766,5085,1532,,0,,3395,5085,0,,0,,1770,1708,0,,0,,1768,1863,1562,,,,,,,,,,,,,
Allow RTOR,3,1,,1,1,1,,1,,1,1,0,,1,,1,1,0,,1,,1,1,1,,,,,,,,,,,,,
SatFlowRTOR,3,0,,0,0,164,,0,,0,0,0,,0,,0,0,0,,0,,0,0,149,,,,,,,,,,,,,
Volume,3,1,,118,751,25,,1,,161,2947,0,,0,,13,84,104,,0,,57,72,66,,,,,,,,,,,,,
Peds,3,9,,9,0,9,,5,,5,0,5,,0,,0,0,0,,0,,1,0,1,,,,,,,,,,,,,
Bicycles,3,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
PHF,3,0.83,,0.83,0.83,0.83,,0.90,,0.90,0.90,0.90,,0.92,,0.67,0.67,0.67,,0.92,,0.62,0.62,0.62,,,,,,,,,,,,,
Growth,3,100,,100,100,100,,100,,100,100,100,,110,,100,100,100,,110,,100,100,100,,,,,,,,,,,,,
HeavyVehicles,3,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,2,,2,2,2,,,,,,,,,,,,,
BusStops,3,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
Midblock,3,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Distance,3,,,,3268,,,,,,5445,,,,,,518,,,,,,489,,,,,,,,,,,,,,
TravelTime,3,,,,65.5,,,,,,103.1,,,,,,14.1,,,,,,13.3,,,,,,,,,,,,,,
Right Channeled,3,,,,,1,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,
Right Radius,3,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add Lanes,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alignment,3,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,3,,0,0,1,,,,,,,,,,,,,
Enter Blocked,3,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,,,,,,,,,,,,
HeadwayFact,3,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,
Turning Speed,3,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,9,,15,60,9,,,,,,,,,,,,,
FirstDetect,3,20,,20,100,20,,20,,20,100,,,,,20,100,,,,,20,100,20,,,,,,,,,,,,,
LastDetect,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
DetectPhase1,3,1,,1,6,6,,5,,5,2,,,,,7,4,,,,,3,8,8,,,,,,,,,,,,,
DetectPhase2,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
DetectPhase3,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
DetectPhase4,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
SwitchPhase,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
numDetects,3,1,,1,2,1,,1,,1,2,,,,,1,2,,,,,1,2,1,,,,,,,,,,,,,
DetectPos1,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
DetectSize1,3,20,,20,6,20,,20,,20,6,,,,,20,6,,,,,20,6,20,,,,,,,,,,,,,
DetectType1,3,3,,3,3,3,,3,,3,3,,,,,3,3,,,,,3,3,3,,,,,,,,,,,,,
DetectExtend1,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
DetectQueue1,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
DetectDelay1,3,0,,0,0,0,,0,,0,0,,,,,0,0,,,,,0,0,0,,,,,,,,,,,,,
DetectPos2,3,,,,94,,,,,,94,,,,,,94,,,,,,94,,,,,,,,,,,,,,
DetectSize2,3,,,,6,,,,,,6,,,,,,6,,,,,,6,,,,,,,,,,,,,,
DetectType2,3,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,,,,,,,,
DetectExtend2,3,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
Exit Lanes,3,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,
CBD,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,3,0,,143,905,30,,0,,180,3274,0,,0,,19,280,0,,0,,92,116,106,,,,,,,,,,,,,
Up Node,4,39,39,39,39,39,39,38,38,38,38,38,38,105,105,105,105,105,105,109,109,109,109,109,109,3,3,3,3,3,5,5,5,5,5,,
Dest Node,4,39,105,5,38,109,3,38,109,3,39,105,5,105,5,38,109,3,39,109,3,39,105,5,38,39,105,5,38,109,38,109,3,39,105,,
Lanes,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,1,3,0,0,0,2,3,0,0,,
Shared,4,,0,0,0,0,,,0,0,0,0,,,0,1,2,0,,,0,1,2,0,,0,0,2,0,,0,1,2,0,,,
Width,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,4,,,,,,,,,,,,,,,150,,40,,,,150,,,,,180,,,,,230,,40,,,
Taper,4,,,,,,,,,,,,,,,25,,25,,,,25,,,,,50,,,,,75,,25,,,
StLanes,4,,,,,,,,,,,,,,,1,,0,,,,1,,,,,1,,,,,2,,0,,,
Grade,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,4,,,,30,,,,,,30,,,,,,40,,,,,,40,,,,,31,,,,,21,,,,
Phase1,4,,,,,,,,,,,,,,7,7,4,,,,3,3,8,,,5,5,2,,,,1,6,,,,
PermPhase1,4,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
LostTime,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7.4,7.4,7.5,4,4,4,7.1,7.1,7,4,4,8.2,8.2,6.5,4,4,9.4,9.4,7.1,4,4,,
Lost Time Adjust,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,4,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,4,0,0,0,0,0,1611,0,0,0,0,0,0,0,0,1770,3329,0,0,0,0,1770,3401,0,0,0,1770,4953,0,0,0,3433,5063,0,0,,
SatFlowPerm,4,0,0,0,0,0,1611,0,0,0,0,0,0,0,0,1765,3329,0,0,0,0,1770,3401,0,0,0,1769,4953,0,0,0,3433,5063,0,0,,
Allow RTOR,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,,
SatFlowRTOR,4,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,,
Volume,4,0,0,0,0,0,172,0,0,0,0,0,0,0,4,19,699,383,7,0,18,15,420,135,15,7,84,581,81,22,0,142,2196,6,57,,
Peds,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,,
Bicycles,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,
PHF,4,0.92,0.88,0.88,0.88,0.88,0.88,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.82,0.82,0.82,0.82,0.82,0.75,0.75,0.75,0.75,0.75,0.91,0.91,0.91,0.91,0.91,,
Growth,4,110,100,100,100,100,100,110,110,110,110,110,110,110,100,100,100,100,100,110,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,4,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
Distance,4,,,,711,,,,,,942,,,,,,756,,,,,,1477,,,,,5445,,,,,1228,,,,
TravelTime,4,,,,16.2,,,,,,21.4,,,,,,12.9,,,,,,25.2,,,,,119.8,,,,,39.9,,,,
Right Channeled,4,,,,,,1,,,,,,0,,,,,,1,,,,,,0,,,,,1,,,,,1,,
Right Radius,4,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,30,,,,,30,,
Add Lanes,4,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,0,,
Alignment,4,3,0,0,0,1,1,3,0,0,0,1,1,3,0,0,0,1,1,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,,
Enter Blocked,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,4,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,4,9,15,15,60,9,9,9,15,15,60,9,9,9,15,15,60,9,9,9,15,15,60,9,9,15,15,60,15,9,15,15,60,9,9,,
FirstDetect,4,,,,,,20,,,,,,,,20,20,100,,,,20,20,100,,,20,20,100,,,20,20,100,,,,
LastDetect,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
DetectPhase1,4,,,,,,0,,,,,,,,7,7,4,,,,3,3,8,,,5,5,2,,,1,1,6,,,,
DetectPhase2,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
DetectPhase3,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
DetectPhase4,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
SwitchPhase,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
numDetects,4,,,,,,1,,,,,,,,1,1,2,,,,1,1,2,,,1,1,2,,,1,1,2,,,,
DetectPos1,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
DetectSize1,4,,,,,,20,,,,,,,,20,20,6,,,,20,20,6,,,20,20,6,,,20,20,6,,,,
DetectType1,4,,,,,,3,,,,,,,,3,3,3,,,,3,3,3,,,3,3,3,,,3,3,3,,,,
DetectExtend1,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
DetectQueue1,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
DetectDelay1,4,,,,,,0,,,,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,,,,
DetectPos2,4,,,,,,,,,,,,,,,,94,,,,,,94,,,,,94,,,,,94,,,,
DetectSize2,4,,,,,,,,,,,,,,,,6,,,,,,6,,,,,6,,,,,6,,,,
DetectType2,4,,,,,,,,,,,,,,,,3,,,,,,3,,,,,3,,,,,3,,,,
DetectExtend2,4,,,,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
Exit Lanes,4,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
CBD,4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,4,0,0,0,0,0,195,0,0,0,0,0,0,0,0,25,1184,0,0,0,0,40,695,0,0,0,121,912,0,0,0,156,2483,0,0,,
Up Node,5,4,,,4,4,,41,,41,41,,,,,,,,,40,,40,,40,,,,,,,,,,,,,
Dest Node,5,4,,,41,40,,41,,40,4,,,,,,,,,40,,4,,41,,,,,,,,,,,,,
Lanes,5,0,,,3,1,,0,,1,3,,,,,,,,,0,,2,,1,,,,,,,,,,,,,
Shared,5,,,,0,,,,,1,0,,,,,,,,,,,0,,,,,,,,,,,,,,,
Width,5,12,,,12,12,,12,,12,12,,,,,,,,,12,,12,,12,,,,,,,,,,,,,
Storage,5,,,,,160,,,,230,,,,,,,,,,,,250,,,,,,,,,,,,,,,
Taper,5,,,,,85,,,,70,,,,,,,,,,,,25,,,,,,,,,,,,,,,
StLanes,5,,,,,1,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Grade,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,5,,,,24,,,,,,42,,,,,,,,,,,25,,,,,,,,,,,,,,,
Phase1,5,,,,2,,,,,1,6,,,,,,,,,,,4,,4,,,,,,,,,,,,,
PermPhase1,5,,,,,2,,1,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
LostTime,5,4,,,6.2,6.2,,4,,4,5.5,,,,,,,,,4,,6.1,,6.1,,,,,,,,,,,,,
Lost Time Adjust,5,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
IdealFlow,5,1900,,,1900,1900,,1900,,1900,1900,,,,,,,,,1900,,1900,,1900,,,,,,,,,,,,,
SatFlow,5,0,,,5085,1583,,0,,1770,5085,,,,,,,,,0,,3433,,1583,,,,,,,,,,,,,
SatFlowPerm,5,0,,,5085,1583,,0,,529,5085,,,,,,,,,0,,3422,,1583,,,,,,,,,,,,,
Allow RTOR,5,1,,,1,1,,1,,1,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,
SatFlowRTOR,5,0,,,0,9,,0,,0,0,,,,,,,,,0,,0,,122,,,,,,,,,,,,,
Volume,5,0,,,725,7,,0,,51,2171,,,,,,,,,0,,172,,111,,,,,,,,,,,,,
Peds,5,0,,,0,0,,0,,0,0,,,,,,,,,0,,1,,1,,,,,,,,,,,,,
Bicycles,5,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
PHF,5,0.92,,,0.80,0.80,,0.90,,0.90,0.90,,,,,,,,,0.92,,0.91,,0.91,,,,,,,,,,,,,
Growth,5,110,,,100,100,,100,,100,100,,,,,,,,,110,,100,,100,,,,,,,,,,,,,
HeavyVehicles,5,2,,,2,2,,2,,2,2,,,,,,,,,2,,2,,2,,,,,,,,,,,,,
BusStops,5,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
Midblock,5,,,,0,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,
Distance,5,,,,1228,,,,,,4418,,,,,,,,,,,652,,,,,,,,,,,,,,,
TravelTime,5,,,,34.9,,,,,,71.7,,,,,,,,,,,17.8,,,,,,,,,,,,,,,
Right Channeled,5,,,,,0,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,
Alignment,5,3,,,0,1,,3,,0,0,,,,,,,,,3,,0,,1,,,,,,,,,,,,,
Enter Blocked,5,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
HeadwayFact,5,1.00,,,1.00,1.00,,1.00,,1.00,1.00,,,,,,,,,1.00,,1.00,,1.00,,,,,,,,,,,,,
Turning Speed,5,9,,,60,9,,9,,15,60,,,,,,,,,9,,15,,9,,,,,,,,,,,,,
FirstDetect,5,,,,100,20,,20,,20,100,,,,,,,,,,,20,,20,,,,,,,,,,,,,
LastDetect,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPhase1,5,,,,2,2,,1,,1,6,,,,,,,,,,,4,,4,,,,,,,,,,,,,
DetectPhase2,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPhase3,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPhase4,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
SwitchPhase,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
numDetects,5,,,,2,1,,1,,1,2,,,,,,,,,,,1,,1,,,,,,,,,,,,,
DetectPos1,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectSize1,5,,,,6,20,,20,,20,6,,,,,,,,,,,20,,20,,,,,,,,,,,,,
DetectType1,5,,,,3,3,,3,,3,3,,,,,,,,,,,3,,3,,,,,,,,,,,,,
DetectExtend1,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectQueue1,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectDelay1,5,,,,0,0,,0,,0,0,,,,,,,,,,,0,,0,,,,,,,,,,,,,
DetectPos2,5,,,,94,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,
DetectSize2,5,,,,6,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
DetectType2,5,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
DetectExtend2,5,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Exit Lanes,5,,,,0,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,
CBD,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,5,0,,,906,9,,0,,57,2412,,,,,,,,,0,,189,,122,,,,,,,,,,,,,
Up Node,6,46,46,46,46,46,46,47,47,47,47,47,47,44,44,44,44,44,44,45,45,45,45,45,45,41,41,41,41,41,7,7,7,7,7,,
Dest Node,6,46,44,7,47,45,41,47,45,41,46,44,7,44,7,47,45,41,46,45,41,46,44,7,47,46,44,7,47,45,47,45,41,46,44,,
Lanes,6,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,1,3,0,0,,
Shared,6,,0,0,2,0,,,0,1,2,0,,,0,0,0,0,,,0,0,0,0,,0,1,2,0,,0,1,2,0,,,
Width,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,6,,,130,,40,,,,305,,40,,,,,,,,,,,,,,,300,,,,,300,,40,,,
Taper,6,,,25,,25,,,,25,,25,,,,,,,,,,,,,,,50,,,,,60,,25,,,
StLanes,6,,,1,,0,,,,1,,0,,,,,,,,,,,,,,,1,,,,,1,,0,,,
Grade,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,6,,,,40,,,,,,40,,,,,,30,,,,,,30,,,,,25,,,,,24,,,,
Phase1,6,,,7,4,,,,3,3,8,,,,,,,,,,,,,,,5,5,2,,,1,1,6,,,,
PermPhase1,6,,,,,,,,,,,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,
LostTime,6,4,4,10,8.2,4,4,4,9.6,9.6,7.3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10.6,10.6,9.2,4,4,7.9,7.9,9.2,4,4,,
Lost Time Adjust,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,6,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,6,0,0,1770,3327,0,0,0,0,1770,3479,0,0,0,0,0,0,0,1611,0,0,0,0,0,1611,0,1770,4968,0,0,0,1770,5041,0,0,,
SatFlowPerm,6,0,0,1770,3327,0,0,0,0,1770,3479,0,0,0,0,0,0,0,1611,0,0,0,0,0,1611,0,1770,4968,0,0,0,1761,5041,0,0,,
Allow RTOR,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,
SatFlowRTOR,6,0,0,0,63,0,0,0,0,0,3,0,0,0,0,0,0,0,631,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,0,,
Volume,6,0,0,72,293,8,189,0,1,0,621,42,39,0,0,0,0,0,2,0,0,0,0,0,55,15,50,628,115,1,3,36,1817,85,4,,
Peds,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,,
Bicycles,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,6,0.92,0.91,0.91,0.91,0.91,0.91,0.92,0.82,0.82,0.82,0.82,0.82,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.81,0.81,0.81,0.81,0.81,0.91,0.91,0.91,0.91,0.91,0.90,0.90,0.90,0.90,0.90,,
Growth,6,110,100,100,100,100,100,110,100,100,100,100,100,110,100,100,100,100,100,110,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
