IdealFlow,9,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,9,3614,3539,1863,1863,3539,1863,1863,1770,1770,,1863,3539,0,,,,,,,,,,,,,,,
SatFlowPerm,9,3614,3539,1863,1863,3539,1863,1863,1770,1770,,1863,3539,0,,,,,,,,,,,,,,,
Allow RTOR,9,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,9,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,9,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,9,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,9,,1690,,,1099,,,391,,,,245,,,,,,,,,,,,,,,,
TravelTime,9,,21.0,,,13.6,,,8.9,,,,5.6,,,,,,,,,,,,,,,,
Right Channeled,9,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,9,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,9,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,9,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,9,20,100,20,20,100,20,20,100,20,,20,100,,,,,,,,,,,,,,,,
LastDetect,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,9,1,6,6,5,2,2,4,4,4,,8,8,,,,,,,,,,,,,,,,
DetectPhase2,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,9,1,2,1,1,2,1,1,2,1,,1,2,,,,,,,,,,,,,,,,
DetectPos1,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectSize1,9,20,6,20,20,6,20,20,6,20,,20,6,,,,,,,,,,,,,,,,
DetectType1,9,3,3,3,3,3,3,3,3,3,,3,3,,,,,,,,,,,,,,,,
DetectExtend1,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectQueue1,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectDelay1,9,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPos2,9,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,9,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,9,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,9,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,9,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic in shared lane,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Lane Group Flow,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,12,33,33,33,9,9,9,14,14,14,,13,13,13,,,,,,,,,,,,,,,
Dest Node,12,14,9,13,13,33,14,9,13,33,,33,14,9,,,,,,,,,,,,,,,
Lanes,12,2,2,1,1,2,1,1,1,1,,1,1,0,,,,,,,,,,,,,,,
Shared,12,0,0,,0,0,,0,2,,,0,2,,,,,,,,,,,,,,,,
Width,12,12,12,12,12,12,12,12,12,12,,12,12,12,,,,,,,,,,,,,,,
Storage,12,245,,195,270,,210,175,,,,,,,,,,,,,,,,,,,,,
Taper,12,25,,25,25,,25,25,,,,,,,,,,,,,,,,,,,,,
StLanes,12,2,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,
Grade,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,12,,55,,,55,,,25,,,,30,,,,,,,,,,,,,,,,
Phase1,12,1,6,,5,2,,7,4,,,3,8,,,,,,,,,,,,,,,,
PermPhase1,12,,,6,,,2,,,4,,,,,,,,,,,,,,,,,,,
LostTime,12,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,4.5,4.5,4,,,,,,,,,,,,,,,
Lost Time Adjust,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
IdealFlow,12,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,12,3614,3539,1863,1863,3539,1863,1863,1770,1770,,1863,1863,0,,,,,,,,,,,,,,,
SatFlowPerm,12,3614,3539,1863,1863,3539,1863,1863,1770,1770,,1863,1863,0,,,,,,,,,,,,,,,
Allow RTOR,12,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,12,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,12,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,12,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,12,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,12,,6307,,,1690,,,601,,,,273,,,,,,,,,,,,,,,,
TravelTime,12,,78.2,,,21.0,,,16.4,,,,6.2,,,,,,,,,,,,,,,,
Right Channeled,12,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,12,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,12,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,12,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,12,20,100,20,20,100,20,20,100,20,,20,100,,,,,,,,,,,,,,,,
LastDetect,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,12,1,6,6,5,2,2,7,4,4,,3,8,,,,,,,,,,,,,,,,
DetectPhase2,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,12,1,2,1,1,2,1,1,2,1,,1,2,,,,,,,,,,,,,,,,
DetectPos1,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectSize1,12,20,6,20,20,6,20,20,6,20,,20,6,,,,,,,,,,,,,,,,
DetectType1,12,3,3,3,3,3,3,3,3,3,,3,3,,,,,,,,,,,,,,,,
DetectExtend1,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectQueue1,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectDelay1,12,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPos2,12,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,12,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,12,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,12,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,12,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Traffic in shared lane,12,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
Lane Group Flow,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,17,20,20,20,55,55,55,19,19,19,,18,18,18,,,,,,,,,,,,,,,
Dest Node,17,19,55,18,18,20,19,55,18,20,,20,19,55,,,,,,,,,,,,,,,
Lanes,17,1,2,1,1,2,1,1,1,0,,1,1,1,,,,,,,,,,,,,,,
Shared,17,0,0,,0,0,,0,2,,,0,0,,,,,,,,,,,,,,,,
Width,17,12,12,12,12,12,12,12,12,12,,12,12,12,,,,,,,,,,,,,,,
Storage,17,350,,190,300,,330,180,,,,120,,,,,,,,,,,,,,,,,
Taper,17,25,,25,25,,25,25,,,,25,,,,,,,,,,,,,,,,,
StLanes,17,1,,1,1,,1,1,,,,1,,,,,,,,,,,,,,,,,
Grade,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,17,,45,,,45,,,25,,,,35,,,,,,,,,,,,,,,,
Phase1,17,1,6,,5,2,,7,4,,,3,8,,,,,,,,,,,,,,,,
PermPhase1,17,,,6,,,2,,,,,,,8,,,,,,,,,,,,,,,
LostTime,17,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,,4.5,4.5,4.5,,,,,,,,,,,,,,,
Lost Time Adjust,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
IdealFlow,17,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,17,1863,3539,1863,1863,3539,1863,1863,1863,0,,1863,1863,1863,,,,,,,,,,,,,,,
SatFlowPerm,17,1863,3539,1863,1863,3539,1863,1863,1863,0,,1863,1863,1863,,,,,,,,,,,,,,,
Allow RTOR,17,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,17,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,17,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,17,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,17,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,17,,5181,,,6885,,,401,,,,340,,,,,,,,,,,,,,,,
TravelTime,17,,78.5,,,104.3,,,10.9,,,,6.6,,,,,,,,,,,,,,,,
Right Channeled,17,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,17,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,17,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,17,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,17,20,100,20,20,100,20,20,100,,,20,100,20,,,,,,,,,,,,,,,
LastDetect,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPhase1,17,1,6,6,5,2,2,7,4,,,3,8,8,,,,,,,,,,,,,,,
DetectPhase2,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPhase3,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPhase4,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
SwitchPhase,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
numDetects,17,1,2,1,1,2,1,1,2,,,1,2,1,,,,,,,,,,,,,,,
DetectPos1,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectSize1,17,20,6,20,20,6,20,20,6,,,20,6,20,,,,,,,,,,,,,,,
DetectType1,17,3,3,3,3,3,3,3,3,,,3,3,3,,,,,,,,,,,,,,,
DetectExtend1,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectQueue1,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectDelay1,17,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,,,,,,,,,,
DetectPos2,17,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,17,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,17,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,17,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,17,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,17,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,17,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,20,23,23,23,17,17,17,21,21,21,,22,22,22,,,,,,,,,,,,,,,
Dest Node,20,21,17,22,22,23,21,17,22,23,,23,21,17,,,,,,,,,,,,,,,
Lanes,20,1,2,1,1,2,0,1,1,1,,1,1,0,,,,,,,,,,,,,,,
Shared,20,0,0,,0,0,,0,0,,,0,2,,,,,,,,,,,,,,,,
Width,20,12,12,12,12,12,12,12,12,12,,12,12,12,,,,,,,,,,,,,,,
Storage,20,430,,265,310,,,170,,,,150,,,,,,,,,,,,,,,,,
Taper,20,25,,25,25,,,25,,,,25,,,,,,,,,,,,,,,,,
StLanes,20,1,,1,1,,,1,,,,1,,,,,,,,,,,,,,,,,
Grade,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,20,,45,,,45,,,25,,,,35,,,,,,,,,,,,,,,,
Phase1,20,1,6,,5,2,,7,4,,,3,8,,,,,,,,,,,,,,,,
PermPhase1,20,,,6,,,,,,4,,,,,,,,,,,,,,,,,,,
LostTime,20,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4.5,,4.5,4.5,4,,,,,,,,,,,,,,,
Lost Time Adjust,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
IdealFlow,20,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,20,1863,3539,1863,1863,3539,0,1863,1863,1863,,1863,1863,0,,,,,,,,,,,,,,,
SatFlowPerm,20,1863,3539,1863,1863,3539,0,1863,1863,1863,,1863,1863,0,,,,,,,,,,,,,,,
Allow RTOR,20,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,20,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,20,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,20,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,20,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,20,,2509,,,5181,,,378,,,,354,,,,,,,,,,,,,,,,
TravelTime,20,,38.0,,,78.5,,,10.3,,,,6.9,,,,,,,,,,,,,,,,
Right Channeled,20,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,20,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,20,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,20,20,100,20,20,100,,20,100,20,,20,100,,,,,,,,,,,,,,,,
LastDetect,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,20,1,6,6,5,2,,7,4,4,,3,8,,,,,,,,,,,,,,,,
DetectPhase2,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
numDetects,20,1,2,1,1,2,,1,2,1,,1,2,,,,,,,,,,,,,,,,
DetectPos1,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectSize1,20,20,6,20,20,6,,20,6,20,,20,6,,,,,,,,,,,,,,,,
DetectType1,20,3,3,3,3,3,,3,3,3,,3,3,,,,,,,,,,,,,,,,
DetectExtend1,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectQueue1,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectDelay1,20,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,
DetectPos2,20,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,20,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,20,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,20,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,20,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,20,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,20,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,23,26,26,26,20,20,20,24,24,24,,25,25,25,,,,,,,,,,,,,,,
Dest Node,23,24,20,25,25,26,24,20,25,26,,26,24,20,,,,,,,,,,,,,,,
Lanes,23,1,2,1,1,2,0,1,1,0,,1,1,0,,,,,,,,,,,,,,,
Shared,23,0,0,,0,0,,0,2,,,0,0,,,,,,,,,,,,,,,,
Width,23,12,12,12,12,12,12,12,12,12,,12,12,12,,,,,,,,,,,,,,,
Storage,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,23,,45,,,45,,,30,,,,30,,,,,,,,,,,,,,,,
Phase1,23,1,6,,5,2,,,4,,,,8,,,,,,,,,,,,,,,,
PermPhase1,23,,,6,,,,4,,,,8,,,,,,,,,,,,,,,,,
LostTime,23,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4,,4.5,4.5,4,,,,,,,,,,,,,,,
Lost Time Adjust,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
IdealFlow,23,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,23,1863,3539,1863,1863,3539,0,1863,1863,0,,1863,1863,0,,,,,,,,,,,,,,,
SatFlowPerm,23,1863,3539,1863,1863,3539,0,1863,1863,0,,1863,1863,0,,,,,,,,,,,,,,,
Allow RTOR,23,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,23,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,23,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,23,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,23,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,23,,917,,,2509,,,345,,,,331,,,,,,,,,,,,,,,,
TravelTime,23,,13.9,,,38.0,,,7.8,,,,7.5,,,,,,,,,,,,,,,,
Right Channeled,23,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,23,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
Enter Blocked,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
HeadwayFact,23,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,,,,,,,,,,,,,,,
Turning Speed,23,15,60,9,15,60,9,15,60,9,,15,60,9,,,,,,,,,,,,,,,
FirstDetect,23,20,100,20,20,100,,20,100,,,20,100,,,,,,,,,,,,,,,,
LastDetect,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
DetectPhase1,23,1,6,6,5,2,,4,4,,,8,8,,,,,,,,,,,,,,,,
DetectPhase2,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
DetectPhase3,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
DetectPhase4,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
SwitchPhase,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
numDetects,23,1,2,1,1,2,,1,2,,,1,2,,,,,,,,,,,,,,,,
DetectPos1,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
DetectSize1,23,20,6,20,20,6,,20,6,,,20,6,,,,,,,,,,,,,,,,
DetectType1,23,3,3,3,3,3,,3,3,,,3,3,,,,,,,,,,,,,,,,
DetectExtend1,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
DetectQueue1,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
DetectDelay1,23,0,0,0,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
DetectPos2,23,,94,,,94,,,94,,,,94,,,,,,,,,,,,,,,,
DetectSize2,23,,6,,,6,,,6,,,,6,,,,,,,,,,,,,,,,
DetectType2,23,,3,,,3,,,3,,,,3,,,,,,,,,,,,,,,,
DetectExtend2,23,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Exit Lanes,23,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
CBD,23,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,23,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Up Node,26,29,29,29,23,23,23,27,27,27,,28,28,28,,,,,,,,,,,,,,,
Dest Node,26,27,23,28,28,29,27,23,28,29,,29,27,23,,,,,,,,,,,,,,,
Lanes,26,1,2,1,1,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
Shared,26,0,0,,0,0,,0,0,,,0,0,,,,,,,,,,,,,,,,
Width,26,12,12,12,12,12,12,12,12,12,,12,12,12,,,,,,,,,,,,,,,
Storage,26,410,,240,300,,190,115,,115,,130,,130,,,,,,,,,,,,,,,
Taper,26,25,,25,25,,25,25,,25,,25,,25,,,,,,,,,,,,,,,
StLanes,26,1,,1,1,,1,1,,1,,1,,1,,,,,,,,,,,,,,,
Grade,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,26,,45,,,45,,,30,,,,35,,,,,,,,,,,,,,,,
Phase1,26,1,6,,5,2,,,4,,,,4,,,,,,,,,,,,,,,,
PermPhase1,26,,,6,,,2,4,,4,,4,,4,,,,,,,,,,,,,,,
LostTime,26,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,4.5,4.5,4.5,,,,,,,,,,,,,,,
Lost Time Adjust,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
IdealFlow,26,1900,1900,1900,1900,1900,1900,1900,1900,1900,,1900,1900,1900,,,,,,,,,,,,,,,
SatFlow,26,1863,3539,1863,1863,3539,1863,1863,1863,1863,,1863,1863,1863,,,,,,,,,,,,,,,
SatFlowPerm,26,1863,3539,1863,1863,3539,1863,1863,1863,1863,,1863,1863,1863,,,,,,,,,,,,,,,
Allow RTOR,26,1,1,1,1,1,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,
SatFlowRTOR,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Volume,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Peds,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Bicycles,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
PHF,26,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,0.92,0.92,0.92,,,,,,,,,,,,,,,
Growth,26,100,100,100,100,100,100,100,100,100,,100,100,100,,,,,,,,,,,,,,,
HeavyVehicles,26,2,2,2,2,2,2,2,2,2,,2,2,2,,,,,,,,,,,,,,,
BusStops,26,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,
Midblock,26,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,,
Distance,26,,3936,,,917,,,363,,,,355,,,,,,,,,,,,,,,,
TravelTime,26,,59.6,,,13.9,,,8.3,,,,6.9,,,,,,,,,,,,,,,,
Right Channeled,26,,,0,,,0,,,0,,,,0,,,,,,,,,,,,,,,
Alignment,26,0,0,1,0,0,1,0,0,1,,0,0,1,,,,,,,,,,,,,,,
