[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,1.0
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,3.5
LostTimeAdjust,0.0
ScenarioDate,03/25/2021

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
2,0,9469,10754,0,,,,,,
3,2,6879,5140,0,,,,,,
4,1,8951,10783,0,,,,,,
5,0,17922,12891,0,,,,,,
6,0,10251,10736,0,,,,,,
7,1,10249,10963,0,,,,,,
8,1,9677,17580,0,,,,,,
9,0,11312,10875,0,,,,,,
10,1,10253,10515,0,,,,,,
11,1,11312,11136,0,,,,,,
12,1,11374,10694,0,,,,,,
13,0,9523,12317,0,,,,,,
14,1,9834,12311,0,,,,,,
15,2,9350,12314,0,,,,,,
16,1,9286,12383,0,,,,,,
17,0,9586,14218,0,,,,,,
18,1,9381,14222,0,,,,,,
19,1,9884,14212,0,,,,,,
20,0,9435,9279,0,,,,,,
21,1,9215,9282,0,,,,,,
22,1,9683,9275,0,,,,,,
23,1,18601,13211,0,,,,,,
24,0,8790,7115,0,,,,,,
25,1,8580,7273,0,,,,,,
26,1,9060,6913,0,,,,,,
28,1,17784,13296,0,,,,,,
29,1,18099,12621,0,,,,,,
30,4,9652,16951,0,,,28,40,1,18
31,1,6706,1816,0,,,,,,
TravelTime,9,,4.3,,,5.9,,,24.4,,,159.7,,,,,,,,,,,,,,,
Right Channeled,9,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,
Alignment,9,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,
Enter Blocked,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
HeadwayFact,9,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Turning Speed,9,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,,,
FirstDetect,9,20,100,,20,100,,20,100,20,20,100,,,,,,,,,,,,,,,
LastDetect,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
DetectPhase1,9,2,2,,6,6,,4,4,4,8,8,,,,,,,,,,,,,,,
DetectPhase2,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
DetectPhase3,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
DetectPhase4,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
SwitchPhase,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
numDetects,9,1,2,,1,2,,1,2,1,1,2,,,,,,,,,,,,,,,
DetectPos1,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
DetectSize1,9,20,6,,20,6,,20,6,20,20,6,,,,,,,,,,,,,,,
DetectType1,9,3,3,,3,3,,3,3,3,3,3,,,,,,,,,,,,,,,
DetectExtend1,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
DetectQueue1,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
DetectDelay1,9,0,0,,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
DetectPos2,9,,94,,,94,,,94,,,94,,,,,,,,,,,,,,,
DetectSize2,9,,6,,,6,,,6,,,6,,,,,,,,,,,,,,,
DetectType2,9,,3,,,3,,,3,,,3,,,,,,,,,,,,,,,
DetectExtend2,9,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Exit Lanes,9,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
CBD,9,,0,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Up Node,13,2,2,2,17,17,17,15,15,15,14,14,14,,,,,,,,,,,,,,
Dest Node,13,15,17,14,14,2,15,17,14,2,2,15,17,,,,,,,,,,,,,,
Lanes,13,0,2,0,0,2,0,0,2,0,0,0,0,,,,,,,,,,,,,,
Shared,13,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
Width,13,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,
Storage,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,13,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,13,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,13,,30,,,30,,,30,,,30,,,,,,,,,,,,,,,
Phase1,13,,2,,,6,,,4,,,,,,,,,,,,,,,,,,
LostTime,13,4,4.5,4,4,4.5,4,4,4.5,4,4,4,4,,,,,,,,,,,,,,
Lost Time Adjust,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
IdealFlow,13,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,
SatFlow,13,0,3539,0,0,3539,0,0,3539,0,0,0,0,,,,,,,,,,,,,,
SatFlowPerm,13,0,3539,0,0,3539,0,0,3539,0,0,0,0,,,,,,,,,,,,,,
Allow RTOR,13,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
SatFlowRTOR,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Volume,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Peds,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Bicycles,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PHF,13,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,
Growth,13,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
HeavyVehicles,13,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
BusStops,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Midblock,13,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Distance,13,,1564,,,1902,,,173,,,311,,,,,,,,,,,,,,,
TravelTime,13,,35.5,,,43.2,,,3.9,,,7.1,,,,,,,,,,,,,,,
Right Channeled,13,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,
Alignment,13,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,
Enter Blocked,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
HeadwayFact,13,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Turning Speed,13,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,,,
FirstDetect,13,,100,,,100,,,100,,,,,,,,,,,,,,,,,,
LastDetect,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
DetectPhase1,13,,2,,,6,,,4,,,,,,,,,,,,,,,,,,
DetectPhase2,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
DetectPhase3,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
DetectPhase4,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
SwitchPhase,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
numDetects,13,,2,,,2,,,2,,,,,,,,,,,,,,,,,,
DetectPos1,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
DetectSize1,13,,6,,,6,,,6,,,,,,,,,,,,,,,,,,
DetectType1,13,,3,,,3,,,3,,,,,,,,,,,,,,,,,,
DetectExtend1,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
DetectQueue1,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
DetectDelay1,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
DetectPos2,13,,94,,,94,,,94,,,,,,,,,,,,,,,,,,
DetectSize2,13,,6,,,6,,,6,,,,,,,,,,,,,,,,,,
DetectType2,13,,3,,,3,,,3,,,,,,,,,,,,,,,,,,
DetectExtend2,13,,0,,,0,,,0,,,,,,,,,,,,,,,,,,
Exit Lanes,13,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
CBD,13,,0,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Up Node,17,13,13,13,30,30,30,18,18,18,19,19,19,,,,,,,,,,,,,,
Dest Node,17,18,30,19,19,13,18,30,19,13,13,18,30,,,,,,,,,,,,,,
Lanes,17,1,2,1,1,2,0,1,1,0,1,1,0,,,,,,,,,,,,,,
Shared,17,0,0,,0,0,,0,0,,0,2,,,,,,,,,,,,,,,
Width,17,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,
Storage,17,290,,150,290,,,50,,,,,,,,,,,,,,,,,,,
Taper,17,25,,25,25,,,25,,,,,,,,,,,,,,,,,,,
StLanes,17,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,
Grade,17,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,17,,30,,,30,,,30,,,30,,,,,,,,,,,,,,,
Phase1,17,,2,,,6,,,4,,,8,,,,,,,,,,,,,,,
PermPhase1,17,2,,2,6,,,4,,,8,,,,,,,,,,,,,,,,
LostTime,17,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,,,,,,,,,,,,,,
Lost Time Adjust,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
IdealFlow,17,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,
SatFlow,17,1863,3539,1863,1863,3539,0,1863,1863,0,1863,1863,0,,,,,,,,,,,,,,
SatFlowPerm,17,1863,3539,1863,1863,3539,0,1863,1863,0,1863,1863,0,,,,,,,,,,,,,,
Allow RTOR,17,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
SatFlowRTOR,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Volume,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Peds,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Bicycles,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PHF,17,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,
Growth,17,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
HeavyVehicles,17,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
BusStops,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Midblock,17,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Distance,17,,1902,,,2734,,,205,,,298,,,,,,,,,,,,,,,
TravelTime,17,,43.2,,,62.1,,,4.7,,,6.8,,,,,,,,,,,,,,,
Right Channeled,17,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,
Alignment,17,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,
Enter Blocked,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
HeadwayFact,17,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Turning Speed,17,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,,,
FirstDetect,17,20,100,20,20,100,,20,100,,20,100,,,,,,,,,,,,,,,
LastDetect,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPhase1,17,2,2,2,6,6,,4,4,,8,8,,,,,,,,,,,,,,,
DetectPhase2,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPhase3,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPhase4,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
SwitchPhase,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
numDetects,17,1,2,1,1,2,,1,2,,1,2,,,,,,,,,,,,,,,
DetectPos1,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectSize1,17,20,6,20,20,6,,20,6,,20,6,,,,,,,,,,,,,,,
DetectType1,17,3,3,3,3,3,,3,3,,3,3,,,,,,,,,,,,,,,
DetectExtend1,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectQueue1,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectDelay1,17,0,0,0,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPos2,17,,94,,,94,,,94,,,94,,,,,,,,,,,,,,,
DetectSize2,17,,6,,,6,,,6,,,6,,,,,,,,,,,,,,,
DetectType2,17,,3,,,3,,,3,,,3,,,,,,,,,,,,,,,
DetectExtend2,17,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Exit Lanes,17,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
CBD,17,,0,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Up Node,20,24,24,24,2,2,2,21,21,21,22,22,22,,,,,,,,,,,,,,
Dest Node,20,21,2,22,22,24,21,2,22,24,24,21,2,,,,,,,,,,,,,,
Lanes,20,1,2,0,1,2,0,0,1,0,0,1,0,,,,,,,,,,,,,,
Shared,20,0,0,,0,0,,0,3,,0,3,,,,,,,,,,,,,,,
Width,20,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,
Storage,20,170,,,180,,,,,,,,,,,,,,,,,,,,,,
Taper,20,25,,,25,,,,,,,,,,,,,,,,,,,,,,
StLanes,20,1,,,1,,,,,,,,,,,,,,,,,,,,,,
Grade,20,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,20,,30,,,30,,,30,,,30,,,,,,,,,,,,,,,
Phase1,20,5,2,,1,6,,,4,,,8,,,,,,,,,,,,,,,
PermPhase1,20,2,,,6,,,4,,,8,,,,,,,,,,,,,,,,
LostTime,20,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4,,,,,,,,,,,,,,
Lost Time Adjust,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
IdealFlow,20,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,
SatFlow,20,1863,3539,0,1863,3539,0,0,1863,0,0,1863,0,,,,,,,,,,,,,,
SatFlowPerm,20,1863,3539,0,1863,3539,0,0,1863,0,0,1863,0,,,,,,,,,,,,,,
Allow RTOR,20,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
SatFlowRTOR,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Volume,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Peds,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Bicycles,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PHF,20,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,
Growth,20,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
HeavyVehicles,20,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
BusStops,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Midblock,20,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Distance,20,,2304,,,1475,,,220,,,248,,,,,,,,,,,,,,,
TravelTime,20,,52.4,,,33.5,,,5.0,,,5.6,,,,,,,,,,,,,,,
Right Channeled,20,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,
Alignment,20,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,
Enter Blocked,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
HeadwayFact,20,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Turning Speed,20,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,,,
FirstDetect,20,20,100,,20,100,,20,100,,20,100,,,,,,,,,,,,,,,
LastDetect,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPhase1,20,5,2,,1,6,,4,4,,8,8,,,,,,,,,,,,,,,
DetectPhase2,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPhase3,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPhase4,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
SwitchPhase,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
numDetects,20,1,2,,1,2,,1,2,,1,2,,,,,,,,,,,,,,,
DetectPos1,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectSize1,20,20,6,,20,6,,20,6,,20,6,,,,,,,,,,,,,,,
DetectType1,20,3,3,,3,3,,3,3,,3,3,,,,,,,,,,,,,,,
DetectExtend1,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectQueue1,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectDelay1,20,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,
DetectPos2,20,,94,,,94,,,94,,,94,,,,,,,,,,,,,,,
DetectSize2,20,,6,,,6,,,6,,,6,,,,,,,,,,,,,,,
DetectType2,20,,3,,,3,,,3,,,3,,,,,,,,,,,,,,,
DetectExtend2,20,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Exit Lanes,20,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
CBD,20,,0,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Up Node,24,,,,,,,,,,,,,3,3,3,26,26,26,25,25,25,20,20,20,,
Dest Node,24,,,,,,,,,,,,,25,20,26,3,25,20,20,26,3,26,3,25,,
Lanes,24,,,,,,,,,,,,,1,2,0,1,1,1,1,1,0,1,2,0,,
Shared,24,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,0,,,
Width,24,,,,,,,,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,,
Storage,24,,,,,,,,,,,,,200,,,230,,190,,,,200,,,,
Taper,24,,,,,,,,,,,,,25,,,25,,25,,,,25,,,,
StLanes,24,,,,,,,,,,,,,1,,,1,,1,,,,1,,,,
Grade,24,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,24,,,,,,,,,,,,,,30,,,30,,,30,,,30,,,
Phase1,24,,,,,,,,,,,,,7,4,,5,2,,1,6,,3,8,,,
PermPhase1,24,,,,,,,,,,,,,4,,,2,,2,6,,,8,,,,
LostTime,24,,,,,,,,,,,,,4.5,4.5,4,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4,,
Lost Time Adjust,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,24,,,,,,,,,,,,,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,24,,,,,,,,,,,,,1863,3539,0,1863,1863,1863,1863,1863,0,1863,3539,0,,
SatFlowPerm,24,,,,,,,,,,,,,1863,3539,0,1863,1863,1863,1863,1863,0,1863,3539,0,,
Allow RTOR,24,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Volume,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Peds,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,24,,,,,,,,,,,,,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,24,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,24,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Midblock,24,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,
Distance,24,,,,,,,,,,,,,,2748,,,337,,,263,,,2304,,,
TravelTime,24,,,,,,,,,,,,,,62.5,,,7.7,,,6.0,,,52.4,,,
Right Channeled,24,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,
Alignment,24,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,1,,
Enter Blocked,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
HeadwayFact,24,,,,,,,,,,,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,
Turning Speed,24,,,,,,,,,,,,,15,60,9,15,60,9,15,60,9,15,60,9,,
FirstDetect,24,,,,,,,,,,,,,20,100,,20,100,20,20,100,,20,100,,,
LastDetect,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
DetectPhase1,24,,,,,,,,,,,,,7,4,,5,2,2,1,6,,3,8,,,
DetectPhase2,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
DetectPhase3,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
DetectPhase4,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
SwitchPhase,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
numDetects,24,,,,,,,,,,,,,1,2,,1,2,1,1,2,,1,2,,,
DetectPos1,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
DetectSize1,24,,,,,,,,,,,,,20,6,,20,6,20,20,6,,20,6,,,
DetectType1,24,,,,,,,,,,,,,3,3,,3,3,3,3,3,,3,3,,,
DetectExtend1,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
DetectQueue1,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
DetectDelay1,24,,,,,,,,,,,,,0,0,,0,0,0,0,0,,0,0,,,
DetectPos2,24,,,,,,,,,,,,,,94,,,94,,,94,,,94,,,
DetectSize2,24,,,,,,,,,,,,,,6,,,6,,,6,,,6,,,
DetectType2,24,,,,,,,,,,,,,,3,,,3,,,3,,,3,,,
DetectExtend2,24,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,
Exit Lanes,24,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,
CBD,24,,,,,,,,,,,,,,0,,,,,,,,,,,,
Lane Group Flow,24,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,
Up Node,30,17,17,17,8,8,8,38,38,38,39,39,39,,,,,,,,,,,,,,
Dest Node,30,38,8,39,39,17,38,8,39,17,17,38,8,,,,,,,,,,,,,,
Lanes,30,0,2,0,0,2,0,0,1,1,0,1,0,,,,,,,,,,,,,,
Shared,30,0,3,,0,3,,0,1,,0,2,,,,,,,,,,,,,,,
Width,30,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,
Storage,30,,,,,,,,,80,,,,,,,,,,,,,,,,,
Taper,30,,,,,,,,,25,,,,,,,,,,,,,,,,,
StLanes,30,,,,,,,,,1,,,,,,,,,,,,,,,,,
Grade,30,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,30,,30,,,30,,,30,,,30,,,,,,,,,,,,,,,
SignControl,30,,2,,,2,,,2,,,2,,,,,,,,,,,,,,,
IdealFlow,30,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,,,
SatFlow,30,0,3539,0,0,3539,0,0,1863,1863,0,1863,0,,,,,,,,,,,,,,
SatFlowPerm,30,0,3539,0,0,3539,0,0,1863,1863,0,1863,0,,,,,,,,,,,,,,
Allow RTOR,30,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,
SatFlowRTOR,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Volume,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Peds,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Bicycles,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
PHF,30,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,,,
Growth,30,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,
HeavyVehicles,30,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,
BusStops,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Midblock,30,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
Distance,30,,2734,,,629,,,556,,,365,,,,,,,,,,,,,,,
TravelTime,30,,62.1,,,14.3,,,12.6,,,8.3,,,,,,,,,,,,,,,
Right Channeled,30,,,1,,,1,,,1,,,1,,,,,,,,,,,,,,
Right Radius,30,,,50,,,50,,,50,,,50,,,,,,,,,,,,,,
Add Lanes,30,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,
Alignment,30,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,
Enter Blocked,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
HeadwayFact,30,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Turning Speed,30,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,,,
FirstDetect,30,20,100,,20,100,,20,100,20,,100,,,,,,,,,,,,,,,
LastDetect,30,0,0,,0,0,,0,0,0,,0,,,,,,,,,,,,,,,
Exit Lanes,30,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,
CBD,30,,0,,,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
Up Node,32,35,35,,,3,3,,,,,,,34,,34,,,,,,,,,,,
Dest Node,32,34,3,,,35,34,,,,,,,3,,35,,,,,,,,,,,
Lanes,32,0,2,,,2,0,,,,,,,0,,0,,,,,,,,,,,
Shared,32,0,0,,,0,,,,,,,,0,,,,,,,,,,,,,
Width,32,12,12,,,12,12,,,,,,,12,,12,,,,,,,,,,,
Storage,32,,,,,,,,,,,,,,,,,,,,,,,,,,
Taper,32,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,32,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,32,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,32,,30,,,30,,,,,,,,30,,,,,,,,,,,,,
Phase1,32,,2,,,6,,,,,,,,,,,,,,,,,,,,,
LostTime,32,4,4.5,,,4.5,4,,,,,,,4,,4,,,,,,,,,,,
Lost Time Adjust,32,0,0,,,0,0,,,,,,,0,,0,,,,,,,,,,,
IdealFlow,32,1900,1900,,,1900,1900,,,,,,,1900,,1900,,,,,,,,,,,
SatFlow,32,0,3539,,,3539,0,,,,,,,0,,0,,,,,,,,,,,
SatFlowPerm,32,0,3539,,,3539,0,,,,,,,0,,0,,,,,,,,,,,
